Dificultad;Categoría;Pregunta;Respuesta Correcta;Incorrecta 1;Incorrecta 2;Incorrecta 3
Duro;Ciencia: Informática;¿Qué vulnerabilidad ocupó el puesto #1 en el Top 10 de OWASP en 2013?;Inyección;Autenticación rota;Guion entre sitios;Referencias directas inseguras a objetos
Duro;Conocimientos generales;"¿Qué traduce al inglés la frase latina ""Veni, vidi, vici""?";Vin, vi, conquisté;No veas el mal;No oigas el mal;No hables mal
Duro;Conocimientos generales;"¿Qué significa la palabra sueca ""Grunka"" en inglés?";Thing;Personas;Lugar;Piña
Duro;Entretenimiento: Música;¿Cómo se llamaba el grupo de hip hop del que Kanye West formaba parte a finales de los 90?;Los emprendedores;Los Jumpers;Los Kickstarters;Los Caza-Beats
Duro;Entretenimiento: Juegos de mesa;¿Cuál es la suma de todas las casillas de una caja estándar de Scrabble?;187;207;197;177
Duro;Animales;¿Qué ave nace con garras en los dedos de las alas?;Hoatzin;Cormorán;Casuario;Pájaro secretario
Duro;Entretenimiento: Videojuegos;"¿Qué saga de videojuegos incluye ""La Caja Diabólica"" y ""La Aldea Curiosa""?";Profesor Layton;Persona;Odisea de Etria;Sam & Max
Duro;Entretenimiento: Videojuegos;En el juego Nuclear Throne, ¿qué organización persigue al personaje jugador durante toda la partida?;El I.D.P.D;Los Hombres-Pez;Los bandidos;El Y.V.G.G
Duro;Entretenimiento: Videojuegos;"En el modo Zombies de ""Call of Duty: Black Ops"", ¿cómo se llama la versión ""Pack-A-Punched"" del ""Galil""?";Lamentación;Liquidador de inserción de plomo atómico galvanizado;Gabig;Deseo de muerte predictivo
Duro;Ciencia y Naturaleza;¿Cómo se llama la ilusión auditiva de una nota que parece ascender infinitamente?;Shepard Tone;Ilusión de Glissandro;Efecto Fransen;Efecto McGurck
Duro;Historia;¿Qué microestado se considera que tiene la constitución más antigua que sigue vigente?;San Marino;Andorra;Mónaco;San Cristóbal y Nevis
Duro;Ciencia y Naturaleza;¿Qué satélite Landsat no logró alcanzar la órbita?;Landsat 6;Landsat 5;Landsat 4;Landsat 3
Duro;Ciencia: Informática;America Online (AOL) empezó siendo ¿cuál de estos proveedores de servicios online?;Enlace Cuántico;CompuServe;Prodigio;GEnie
Duro;Ciencia y Naturaleza;¿Cuál fue el primer compuesto orgánico sintetizado a partir de compuestos inorgánicos?;Urea;Propano;Etanol;Formaldehído
Duro;Geografía;¿Cuántos países comparten frontera terrestre con Rusia? (Sin contar los territorios en disputa);14;12;10;8
Duro;Ciencia y Naturaleza;¿Qué nombre común se le da a la condición medial, síndrome de estrés tibial (MTSS)?;Periostitis tibiales;Codo de tenista;Túnel carpiano;Rodilla de la criada
Duro;Entretenimiento: Cómics;Más conocido por su apodo Logan, ¿cuál es el nombre de nacimiento de Lobezno?;James Howlett;Logan Wolf;Thomas Wilde;John Savage
Duro;Entretenimiento: Cómics;¿Cuál es el color real de pelo de la versión principal de los cómics (Tierra-616) de Daredevil?;Rubia;Auburn;Brown;Negro
Duro;Entretenimiento: Videojuegos;¿Qué coche no apareció en el Juego de Lego: Drome Racers de 2002?;Avispa;Raptor;Hornet;Behemoth
Duro;Entretenimiento: Cine;"En la película ""Interstellar"", ¿cuánto tiempo pasaron en el planeta de Miller?";23 años, 4 meses y 8 días;15 años;2 meses;y 15 días
Duro;Entretenimiento: Música;¿Quién fue el primer músico de jazz en ganar el Premio Pulitzer de Música;Wynton Marsalis;Michael Brecker;Herbie Hancock;Joe Henderson
Duro;Política;A partir del año 2000, China prohibió la fabricación y venta de todas las consolas de videojuegos. ¿En qué año se levantó esta prohibición?;2015;2012;2008;2017
Duro;Entretenimiento: Musicales y teatros;En Macbeth, ¿los ojos de qué animales se usaron en el caldero de las Brujas?;Tritones;Humanos;Tiburones;Calamares
Duro;Entretenimiento: Televisión;¿Qué actor de The Young Ones también interpretó a Lord Flashheart en un episodio de Blackadder II?;Rik Mayall;Adrian Edmondson;Nigel Planer;Christopher Ryan
Duro;Entretenimiento: Cine;¿Cuántos años tenía Laurence Fishburne cuando Francis Ford Coppola lo eligió para Apocalypse Now (1979)?;14;16;18;20
Duro;Política;¿Cuál de ellos fue candidato oficial en las elecciones generales británicas de 2017?;Lord Buckethead;James Francis;Robert Wimbledon;Sir Crumpetsby
Duro;Historia;"Además de su carrera como astrólogo y ""profeta"", Nostradamus publicó un tratado en 1555 que incluía una sección sobre ¿qué?";Elaboración de mermeladas y gelatinas;Enseñando a hablar a los loros;Trampas en juegos de cartas;Excavación de tumbas
Duro;Geografía;¿Santorini es una isla que pertenece a qué país europeo?;Grecia;Italia;España;Turquía
Duro;Ciencia: Informática;¿Qué tipo de chip de sonido tiene la Super Nintendo Entertainment System (SNES)?;ADPCM Sampler;Sintetizador FM;Generador de Sonido Programable (PSG);Muestreador PCM
Duro;Historia;¿Qué edad tenía el rey Enrique V cuando murió?;35;62;87;73
Duro;Entretenimiento: Música;"¿Quién tuvo un éxito en 1981 con la canción ""Japanese Boy""?";Aneka;Toyah;Sandra;Madonna
Duro;Entretenimiento: Libros;"¿De dónde saca el título del libro ""El silencio de los corderos""?";El trauma del protagonista en la infancia;La relación que tiene con matar a los inocentes;La comida favorita del villano;La voz de personas inocentes siendo silenciada por los poderosos
Duro;Entretenimiento: Televisión;En 2008, el chef británico y famoso Gordon Ramsay cree que casi muere tras sufrir qué accidente en Islandia durante el rodaje?;Resbalando por un acantilado y casi ahogándose en agua helada;Aterrizaje forzoso al llegar al aeropuerto de Keflavík;Un pequeño accidente de coche en una tormenta de nieve;Que le sirvan pollo poco cocido en su hotel
Duro;Mitología;Según el folclore algonquino, ¿cómo se transforma uno en un Wendigo?;Participar en el canibalismo.;Mutilación excesiva de cadáveres de animales.;Realizar un ritual que implica asesinato.;Bebiendo la sangre de muchos animales muertos.
Duro;Entretenimiento: Cine;Para reducir costes, ¿con qué se pagaron la mayoría de los extras de Mad Max (1979)?;Cerveza;Comida rápida;Cupones de alimentos;No les pagaban
Duro;Entretenimiento: Música;¿En qué álbum de los Beatles encontrarías la canción 'Eleanor Rigby'?;Revólver;¡Ayuda!;Alma de Goma;Abbey Road
Duro;Historia;¿Cuál fue la última colonia que cedió el Reino Unido y que marcó el fin del Imperio Británico?;Hong Kong;India;Australia;Irlanda
Duro;Entretenimiento: Cine;"En la película ""Scream"", ¿quién es Ghost Face?";Billy Loomis y Stu Macher;Dewey Riley;Sidney Prescott;Archie Prescott y Philip Marv
Duro;Entretenimiento: Cine;"¿Qué actores formaban el trío en ""El bueno, el malo y el feo""?";Clint Eastwood, Eli Wallach y Lee Van Cleef;Sergio Leone;Ennio Morricone;y Tonino Delli Colli
Duro;Entretenimiento: Música;¿Qué canción interpretada originalmente por The Bee Gees en 1978 tuvo una versión de Steps 20 años después?;Tragedia;Fiebre Nocturna;Sobreviviendo;Deberías estar bailando
Duro;Entretenimiento: Videojuegos;"En la serie Animal Crossing, ¿qué flor se llama erróneamente la ""Escalera de Jacob""?";Lirio del Valle;Hortensia;Harebell;Milenrama
Duro;Historia;¿El pianista Frédéric Chopin fue compositor de qué época musical?;Romántico;Clásico;Barroco;Renacimiento
Duro;Conocimientos generales;Según Fair Works Australia, ¿cuánto tiempo tienes que trabajar para obtener la baja por larga trayectoria?;7 años;2 años;8 años;6 meses
Duro;Entretenimiento: Libros;"¿Qué autor coescribió ""El Manifiesto Comunista"" junto a Karl Marx?";Friedrich Engels;Robert Owen;Alexander Kerensky;Paul Lafargue
Duro;Entretenimiento: Música;Artis Leon Ivey Jr. es más conocido como ¿qué artista de rap?;Coolio;Dr. Dre;Snoop Dogg;Ice T
Duro;Conocimientos generales;¿Qué presidente de EE. UU. inauguró oficialmente el Canal de Panamá?;Woodrow Wilson;Calvin Coolidge;Herbert Hoover;Theodore Roosevelt
Duro;Historia;¿Cuál es el casco número de casco del destructor clase Fletcher Fletcher?;DD-445;DD-992;DD-444;DD-446
Duro;Entretenimiento: Libros;En el universo de Magic: The Gathering, ¿en qué continente tienen lugar las expansiones Antigüedades, Edad de Hielo y Alianzas?;Terisiare;Aerona;Shiv;Jamuraa
Duro;Entretenimiento: Libros;¿Cuál es el segundo nombre de Ron Weasley?;Bilius;Arthur;John;Dominic
Duro;Conocimientos generales;¿En qué año nació la reina Isabel II?;1926;1923;1929;1930
Duro;Ciencia y Naturaleza;¿Cuál es la fórmula molecular del ozono?;O3;C6H2O6;N2O;SO4
Duro;Ciencia y Naturaleza;"¿Cuál es el nombre científico del homínido extinto conocido como ""Lucy""?";Australopithecus Afarensis;Australopithecus Africanus;Australopithecus Architeuthis;Australopithecus Antaris
Duro;Entretenimiento: Videojuegos;¿Cuál de estos juegos NO fue desarrollado por Markus Persson?;Fortaleza Enana;Minecraft;Wurm Online;0x10c
Duro;Geografía;¿Qué país está completamente sin salida al mar para Sudáfrica?;Lesoto;Suazilandia;Botsuana;Zimbabue
Duro;Entretenimiento: Anime y Manga japonés;"¿Cuál es la última frase que se murmura en la película de anime ""El fin de Evangelion""?";"""Qué asco.""";"""Idiota";"¡No dejaré que me mates!""";"""Nada."""
Duro;Ciencia: Informática;¿Cuál de los siguientes es el más antiguo de estos ordenadores por fecha de lanzamiento?;TRS-80;Commodore 64;ZX Spectrum;Apple 3
Duro;Historia;¿Qué día comenzó la Primera Guerra Mundial?;46231;28 de enero;28 de junio;28 de abril
Duro;Entretenimiento: Música;¿Quién diseñó la portada del álbum True Romance, un álbum de Estelle?;Rebecca Sugar;Matt Burnett;Ian Jones Quartey;Ben Leven
Duro;Entretenimiento: Videojuegos;"En ""Call Of Duty: Zombies"", ¿en qué mapa se muestra la cinemática inicial de ""Richtofen"" matando a otra versión de sí mismo?";El Gigante;Sombras del Mal;Der Eisendrache;Luna
Duro;Geografía;¿Cuál es la montaña más alta de Canadá?;Monte Logan;Mont Tremblant;Montaña Whistler;Montaña Azul
Duro;Historia;España se formó en 1469 con el matrimonio de Isabel I de Castilla y Fernando II de qué otro reino ibérico?;Aragón;Galicia;León;Navarra
Duro;Celebridades;¿Billy Herrington es de qué estado de EE. UU.?;Nueva York;Arizona;California;Georgia
Duro;Geografía;¿Cuál es el centro administrativo y el mayor asentamiento del archipiélago noruego de Svalbard?;Longyearbyen;Sveagruva;Ny-Ålesund;Barentsburg
Duro;Entretenimiento: Televisión;"¿De qué país procede el YouTuber ""SinowBeats""?";Escocia;Inglaterra;Suecia;Alemania
Duro;Entretenimiento: Videojuegos;¿Cuántos canales de voz soporta la Super Nintendo Entertainment System?;8;6;10;12
Duro;Historia;¿Cuál era el nombre original de la ciudad de Nueva York?;Nueva Ámsterdam;New London;Nueva París;Nueva Roma
Duro;Entretenimiento: Dibujos animados y animaciones;"En ""Gravity Falls"", ¿cuánto pesa Waddles cuando Mable le gana en ""El cerdo del viajero en el tiempo""?";15 libras;20 libras;10 libras;30 libras
Duro;Deportes;¿Qué jugador masculino ganó la medalla de oro en tenis de mesa individual en los Juegos Olímpicos de 2016?;Ma Long (China);Zhang Jike (China);Jun Mizutani (Japón);Vladimir Samsonov (Bielorrusia)
Duro;Conocimientos generales;¿Cuál de estas empresas suecas se fundó en 1943?;IKEA;H & M;Lindex;Clas Ohlson
Duro;Ciencia y Naturaleza;¿Dónde se encuentra el músculo glúteo máximo?;Culo;Brazo;Cabeza;Torso
Duro;Entretenimiento: Videojuegos;"En el juego ""Overwatch"", ¿qué cita NO dice el héroe ""McCree"" al usar su habilidad de granada aturdidora?";"""¿Has terminado?""";"""Eh, eh.""";"""Espera un momento.""";"""No te muevas."""
Duro;Arte;¿Cuál fue la principal distinción entre los estilos arquitectónicos góticos inglés y francés?;Bóveda en abanico;Pináculos;Gárgolas;Cúpulas hemisféricas
Duro;Entretenimiento: Videojuegos;"En la serie de SHMUP, ""Gradius"", ¿cómo se llama la facción antagonista contra la que luchas?";Bacterión;Bydo;Belsar;Imperio ORN
Duro;Entretenimiento: Videojuegos;"¿Cuál de estas NO es una posible bebida para preparar en el juego ""VA-11 HALL-A: Cyberpunk Bartender Action""?";Appletini agrio;Tejedor de flecos;Piano Man;Mal toque
Duro;Conocimientos generales;"Las palabras ""bungalow"" y ""champú"" provienen de los idiomas de qué país?";India;Papúa Nueva Guinea;Etiopía;China
Duro;Geografía;¿Cómo se llama la región rocosa que abarca la mayor parte del este de Canadá?;Escudo Canadiense;Montañas Rocosas;Montañas Apalaches;Himalaya
Duro;Entretenimiento: Videojuegos;¿Qué tienen en común los videojuegos No Man's Sky y Mighty No. 9?;Ambos fueron anunciados en 2013.;Ambos fueron financiados por crowdfunding.;Ambos fueron desarrollados por estudios independientes.;Ambos se lanzaron para PlayStation 3.
Duro;Entretenimiento: Anime y Manga japonés;En el anime Full Metal Panic!, ¿quién es el mejor amigo de Kaname?;Kyoko Tokiwa;Melissa Mao;Ren Mikihara;"Teletha ""Tessa"" Testarossa"
Duro;Entretenimiento: Videojuegos;En Terraria, ¿a qué debuff no le da inmunidad el encantamiento de ankh?;Venom;Maldito;Sangrado;Despacio
Duro;Animales;¿Cuál es el nombre científico del periquito?;Melopsittacus undulatus;Nymphicus hollandicus;Pyrrhura molinae;Ara macao
Duro;Entretenimiento: Videojuegos;"¿Qué personaje, en el juego ""Morenatsu"", tiene más finales posibles en su ruta, con un total de cuatro finales diferentes?";Shin Kuroi;Kouya Aotsuki;Soutarou Touno;Torahiko Ooshima
Duro;Mitología;¿Cuál de los siguientes NO es un dios en la mitología nórdica?;Jens;Loki;Tyr;Snotra
Duro;Entretenimiento: Videojuegos;¿Cuál de los siguientes juegos de la franquicia The Legend of Zelda se lanzó en Norteamérica antes que Japón?;La Leyenda de Zelda: La Princesa del Crepúsculo;Zelda II: La aventura de Link;The Legend of Zelda: Cuatro Aventuras de Espadas;The Legend of Zelda: Majora's Mask
Duro;Vehículos;¿Qué fabricante de coches cedió su patente del cinturón de seguridad en interés de salvar vidas?;Volvo;Ferrari;Ford;Renault
Duro;Historia;¿Cuál de los siguientes físicos NO trabajó en el proyecto Manhattan?;Murray Gell-Mann;Richard Feynman;J. Robert Oppenheimer;John Von-Neumann
Duro;Deportes;"¿Cuál es el nombre completo del futbolista ""Cristiano Ronaldo""?";Cristiano Ronaldo dos Santos Aveiro;Cristiano Ronaldo los Santos Diego;Cristiano Armando Diego Ronaldo;Cristiano Luis Armando Ronaldo
Duro;Ciencia y Naturaleza;¿Cuántas patas es biológicamente imposible que tenga un ciempiés?;100;26;50;74
Duro;Mitología;¿Nidhogg es una criatura mítica de qué mitología?;Norse;Egipcio;Griego;Hindú
Duro;Arte;¿Qué movimiento artístico fue conocido Pablo Picasso por cofundar?;Cubismo;Futurismo;Expresionismo;Impresionismo
Duro;Entretenimiento: Videojuegos;¿Cómo se llama el pack de cosas relacionado con Halloween de Los Sims 4 lanzado el 29 de septiembre de 2015?;Cosas espeluznantes;Fantasmas y espectros;Noches Nerviosas;Miedo temeroso
Duro;Conocimientos generales;¿Cuál fue el tercer país en tener un restaurante McDonald's?;Costa Rica;Japón;Francia;Australia
Duro;Ciencia: Matemáticas;¿Cuál de estos números está más cerca del número total de estados posibles para una máquina Enigma estándar del ejército?;1,58 x 10^20;1,58 x 10^22;1,58 x 10^18;1,58 x 10^24
Duro;Entretenimiento: Dibujos animados y animaciones;¿De cuál de las siguientes películas fue Don Bluth tanto guionista, director como productor?;Todos los perros van al cielo;Titan A.E.;Anastasia;La tierra antes de tiempo
Duro;Deportes;¿Qué jugadora ganó la medalla de oro en individuales de tenis de mesa en los Juegos Olímpicos de 2016?;DING Ning (China);LI Xiaoxia (China);Ai FUKUHARA (Japón);Song KIM (Corea del Norte)
Duro;Entretenimiento: Videojuegos;¿Cómo se llama vuestro equipo en Star Wars: Republic Commando?;Delta Squad;Los Comandos;Bravo Six;El Puño de Vader
Duro;Entretenimiento: Videojuegos;En la trilogía de Lego Island, ¿quién enseñó a leer a Pepper Roni?;Agente Laura Brick;Papa Brickolini;Oficial Nick Brick;Mama Brickolini
Duro;Animales;¿Cuál es el nombre científico del guepardo?;Acinonyx jubatus;Panthera onca;Lince rufus;Felis catus
Duro;Entretenimiento: Música;"¿En qué año nació Min Yoongi, de la boy band surcoreana ""BTS""?";1993;1992;1995;1994
Duro;Entretenimiento: Anime y Manga japonés;"¿Qué es la subclase de Akatsuki en ""Log Horizon""?";Tracker;Asesino;Escriba;Aprendiz
Duro;Ciencia: Informática;Lanzada en 2001, la primera edición del sistema operativo Mac OS X de Apple (versión 10.0) recibió qué nombre en clave animal?;Guepardo;Puma;Tiger;Leopardo
Duro;Entretenimiento: Cómics;¿Qué héroe pulp apareció en los cómics de Hellboy y BPRD antes de tener su propio spin-off?;Langosta Johnson;Roger el Homúnculo;La Araña;El Wendigo
Duro;Entretenimiento: Juegos de mesa;"¿Cuál fue el nombre en clave de desarrollo de la expansión ""Weatherlight"" de ""Magic: The Gathering"", lanzada en 1997?";Mocha Latte;Descafeinado;Frappuccino;Macchiato
Duro;Entretenimiento: Videojuegos;"¿Cuál de los niveles de Master en ""Super Monkey Ball"" también se usa en la versión arcade del juego, simplemente llamada ""Monkey Ball""?";MASTER 9 - Maestro de puentes;MAESTRO 3 - Maestro de Resistencia;MASTER 10 - Amo Mono;MAESTRO 6 - Maestro de Rollos
