Dificultad;Categoría;Pregunta;Respuesta Correcta;Incorrecta 1;Incorrecta 2;Incorrecta 3
Medio;Ciencia y Naturaleza;¿Cuántos dientes tiene la boca adulta media (excepto las muelas del juicio)?;32;36;20;28
Medio;Ciencia y Naturaleza;¿Cuándo se clonó con éxito el primer mamífero?;1996;2009;1999;1985
Medio;Entretenimiento: Cómics;¿Quién creó a Ultron de la Tierra-616?;Henry Pym;Amadeus Cho;Tony Stark;Reed Richards
Medio;Conocimientos generales;¿La estación Amsterdam Centraal está hermanada con qué estación?;Londres Liverpool Street;Estación central de Frankfurt (Meno);París Gare du Nord;Bruselas Midi
Medio;Entretenimiento: Videojuegos;"Las paredes del Gimnasio de Ciudad Vara en ""Pokémon Oro y Plata"" están dispuestas con la forma de qué Pokémon?";Clefairy;Bulbasaur;Pikachu;Pidgey
Medio;Entretenimiento: Dibujos animados y animaciones;¿Qué tipo de personajes se conocen Bugs Bunny, Tony el Tigre y otros animales bípedos?;Antropomórfico;Antropólega;Antropología;Antropética
Medio;Entretenimiento: Música;El artista afroamericano Sammy Davis Jr. era conocido por perder qué parte de su cuerpo en un accidente de coche.;Ojo izquierdo;Oreja derecha;Dedo corazón derecho;Nariz
Medio;Entretenimiento: Cine;"¿Quién interpretó al Barón Victor Frankestein en la película de terror de Hammer de 1957 ""La maldición de Frankenstein""?";Peter Cushing;Boris Karloff;Vincent Price;Lon Chaney Jr.
Medio;Entretenimiento: Música;"¿Qué artista musical hizo las canciones ""Heart"", ""It's a Sin"" y ""West End Girls""?";Chicos de la tienda de mascotas;La Liga Humana;Nuevo Orden;Ultravox
Medio;Geografía;¿Qué tramo de agua conecta el océano Atlántico con el mar Mediterráneo?;Estrecho de Gibraltar;Camino de Gibraltar;Estrecho español;Channelle de Tangiers
Medio;Entretenimiento: Anime y Manga japonés;¿Qué anime NO dirigió Seiji Kishi?;Otro;La humanidad ha decaído;Aula de Asesinatos;Danganronpa: La animación
Medio;Entretenimiento: Videojuegos;En la serie Pokémon, ¿qué tipo es Sudowoodo, el Pokémon Imitación?;Rock;Césped;Bug;Campo
Medio;Entretenimiento: Música;¿Quién tuvo un éxito en 1976 con la canción 'You Make Me Feel Like Dancing'?;Leo Sayer;Elton John;Billy Joel;Andy Gibb
Medio;Entretenimiento: Videojuegos;"¿Cuál de estos operadores de ""Tom Clancy's Rainbow Six Siege"" tiene la capacidad de dañar muros reforzados?";"Rastro de Jordan ""Thermite""";"Eliza ""Ash"" Cohen";"Seamus ""Sledge"" Cowden";"Dominic ""Bandit"" Brunsmeier"
Medio;Entretenimiento: Videojuegos;En la serie de juegos Portal, ¿quién fue el fundador de Aperture Science?;Cave Johnson;GLaDOs;Wallace Breen;Gordon Freeman
Medio;Historia;¿Cuál fue el nombre del primer asentamiento inglés permanente en América?;Jamestown;Nueva York;San Juan;Plymouth
Medio;Entretenimiento: Cómics;¿Cuál es la debilidad de los vampiros americanos (American Vampire de Scott Snyder)?;Oro;Luz solar;Madera;Plata
Medio;Ciencia y Naturaleza;¿Qué parte del cuerpo afecta el glaucoma?;Ojos;Garganta;Estómago;Sangre
Medio;Entretenimiento: Anime y Manga japonés;"En ""Toriko"", ¿cuál de los siguientes alimentos es conscientemente compatible con Toriko?";Patata Venenosa;Mors Oil;Alpacookie;Fruta Parmesansho
Medio;Historia;¿Quién fue el líder de Suecia en la Gran Guerra del Norte?;Carlos XII;Per Albin Hansson;Pedro el Grande;Gustavo Adolfo
Medio;Historia;¿Qué casino de Las Vegas fue construido y gestionado originalmente por el mafioso Bugsy Siegel?;El Flamenco;El MGM Grand;Las Arenas;El Sahara
Medio;Conocimientos generales;¿Cuál de los cereales monstruosos de General Mills Corporation fue el último en lanzarse en los años 70?;Bruto de la fruta;Conde Chocula;Franken Berry;Boo-Berry
Medio;Historia;¿Cómo se llamaba la invasión planeada de Japón hacia el final de la Segunda Guerra Mundial?;Operación Caída;Operación Equipo de Abordaje;Operación Acorazado;Operación Aflame
Medio;Entretenimiento: Música;¿En qué año publicó la banda estadounidense Weezer Weezer (The White Album)?;2016;2001;2008;2019
Medio;Entretenimiento: Libros;¿Cuál era el seudónimo de la novelista Mary Ann Evans?;George Eliot;George Orwell;George Bernard Shaw;George Saunders
Medio;Geografía;¿Cuál es la isla no continental más grande del mundo?;Groenlandia;Nueva Guinea;Borneo;Madagascar
Medio;Animales;"¿Por qué motivo ""reíría"" una hiena moteada?";Nerviosismo;Emoción;Agresividad;Agotamiento
Medio;Entretenimiento: Cine;"¿Qué canción de Queen suena durante la escena final de la pelea de la película ""Hardcore Henry""?";No me detengas ahora;Brighton Rock;Otro muerde el polvo;Te vamos a rockear
Medio;Entretenimiento: Cine;"En la película de 1971 ""Willy Wonka y la fábrica de chocolate"", ¿quién interpretó a Willy Wonka?";Gene Wilder;Shia LeBouf;Peter Ostrum;Johnny Depp
Medio;Entretenimiento: Cómics;¿Cuál es el nombre del personaje principal en el webcómic Gunnerkrigg Court de Tom Siddell?;Antimonio;Bismuto;Mercurio;Cobalto
Medio;Entretenimiento: Videojuegos;"En ""Resident Evil 2"", ¿cuál es el segundo nombre de Leon Kennedy?";Scott;Shaun;Simon;Sam
Medio;Historia;"¿Quién acuñó famosamente la frase ""Pienso, por lo tanto existo""?";Descartes;Platón;Aristóteles;Shakespeare
Medio;Entretenimiento: Televisión;¿Cómo se llama el caballo de carreras al que Tony Soprano se encariña?;Pie-o-My;Buque de guerra;Bada Bing;Beneficios honestos
Medio;Entretenimiento: Música;"¿Quién grabó el álbum llamado ""Down to the Moon"" en 1986?";Andreas Vollenweider;Jean-Michel Jarre;Bing Crosby;Enya
Medio;Política;¿Cuáles son los nombres de pila de la primera pareja padre e hijo que fueron ambos primeros ministros de Canadá?;Justin y Pierre;Juan y Luis;Brian y Justin;Brian y Pierre
Medio;Historia;"¿En qué año lanzó Skoal, una empresa de tabaco sin humo, su primera línea de bolsas, conocidas como ""Skoal Bandits""?";1983;1934;1984;1822
Medio;Entretenimiento: Videojuegos;Según la historia de Overwatch, ¿quién fue miembro de la Banda Deadlock?;McCree;Roadhog;Soldado 76;Junkrat
Medio;Entretenimiento: Cine;"¿Quién interpreta a ""Bruce Wayne"" en la película de 2008 ""El caballero oscuro""?";Christian Bale;Michael Caine;Ron Dean;Heath Ledger
Medio;Conocimientos generales;"¿Qué es un ""dakimakura""?";Una almohada corporal;Una comida china;Compuesto esencialmente por peces;Una postura de yoga
Medio;Entretenimiento: Videojuegos;¿Cuándo se estrenó el Star Wars: Battlefront II original?;38656;18 de diciembre;2004;21 de noviembre
Medio;Historia;¿Joseph Smith fue el fundador de qué religión?;Mormonismo;Budismo;Cristianismo;Hinduismo
Medio;Entretenimiento: Televisión;"En la serie de televisión ""Person of Interest"", ¿quién interpreta al personaje ""Harold Finch""?";Michael Emerson;Jim Caviezel;Taraji P. Henson;Kevin Chapman
Medio;Entretenimiento: Televisión;"¿Quién cofundó el canal Let's Play de YouTube ""Game Grumps"" junto al animador de Newgrounds, Egoraptor?";JonTron;Pewdiepie;Tobuscus;Markiplier
Medio;Geografía;¿Cuál es la capital del estado de Dakota del Sur?;Pierre;Cataratas Sioux;Ciudad Rápida;Watertown
Medio;Ciencia: Gadgets;"¿Cómo separa&nbsp;una centrífuga partículas pesadas y ligeras?";Hilado;Vibración;Tamizado;Ionizante
Medio;Historia;¿Cuántos años tenía Lyndon B. Johnson cuando asumió el cargo de presidente de los Estados Unidos?;55;50;60;54
Medio;Conocimientos generales;¿Cuál era el destino del vuelo MH370 desaparecido?;Pekín;Kuala Lumpur;Singapur;Tokio
Medio;Entretenimiento: Videojuegos;¿Cuál de estos juegos no se lanzó en 2016?;Metal Gear Solid V;La división de Tom Clancy.;Planta 2 de la Muerte;Hitman
Medio;Animales;¿Cómo se llama una abeja macho que proviene de un huevo no fecundado?;Dron;Soldado;Trabajador;Masculino
Medio;Geografía;¿Cuál es el primer Parque Nacional designado en Estados Unidos?;Yellowstone;Sequoia;Yosemite;Montañas Rocosas
Medio;Geografía;¿Cuál es la capital de Bielorrusia?;Minsk;Varsovia;Kiev;Vilna
Medio;Mitología;¿Con qué animal durmió la reina Pasipahe antes de dar a luz al Minotauro en la mitología griega?;Toro;Cerdo;Ox;Caballo
Medio;Conocimientos generales;¿Qué carácter se consideraba en su día la vigésima séptima letra del alfabeto?;Ampersand;Interrobang;Tilde;Pilcrow
Medio;Política;En la historia de Estados Unidos, ¿cuántos vicepresidentes tuvo Franklin D. Roosevelt durante su mandato como presidente?;3;1;2;0
Medio;Entretenimiento: Juegos de mesa;Europa Universalis es un videojuego de estrategia basado en qué juego de mesa francés?;Europa Universalis;Europa y el Universo;¡Europa!;Poder en Europa
Medio;Entretenimiento: Videojuegos;En Portal 2, el icónico personaje GLaDOS se convierte en:;Una patata;Un tomate;Un limón;Una manzana
Medio;Entretenimiento: Música;"La composición musical de 1952 4'33"", compuesta por el prolífico compositor estadounidense John Cage, está compuesta principalmente por qué sonido?";Silencio;Pedos;Gente hablando;El grillo pia
Medio;Entretenimiento: Videojuegos;En WarioWare: Smooth Moves, ¿cuál de estos NO es una Forma?;El Estrella;El Descarte;El elefante;Los Mohawk
Medio;Entretenimiento: Videojuegos;En Kingdom Hearts, ¿cuál de las siguientes personas NO puede empuñar una llave espada?;Larxene;Xehanort;Lea;Mickey
Medio;Entretenimiento: Televisión;"¿Cuál de los siguientes no fue actor o actriz en la serie estadounidense ""Saturday Night Live"" en la temporada 42?";Tina Fey;Mikey Day;Kate McKinnon;Sasheer Zamata
Medio;Arte;¿Quién pintó el mural épico Guernica?;Pablo Picasso;Francisco Goya;Leonardo da Vinci;Henri Matisse
Medio;Conocimientos generales;¿Cuál es la característica definitoria de alguien que se describe como peludo?;Peludo;Qué grosero;Gracioso;Alto
Medio;Historia;¿Cuál era la capital de Vietnam del Sur antes de la Guerra de Vietnam?;Saigón;Ciudad Ho Chi Minh;Hanói;Hue
Medio;Entretenimiento: Videojuegos;"¿Cuál de estas naciones se añadió a Civilization V con la expansión ""Dioses y Reyes""?";Los Países Bajos;Los zulúes;Los otomanos;El Kongo
Medio;Entretenimiento: Videojuegos;"Quién creó la bomba ""F.L.U.D.D.D."" ¿Lo usa Mario en Super Mario Sunshine?";Elvin Gadd;Robert Fludd;Nirona;Crygor
Medio;Geografía;¿En qué país se encuentran las localidades de Brugelette, Arlon y Ath?;Bélgica;Andorra;Francia;Luxemburgo
Medio;Historia;¿Cuál de los siguientes presidentes de los Estados Unidos fue asesinado?;William McKinley;Lyndon Johnson;Chester Arthur;Franklin Roosevelt
Medio;Ciencia: Informática;¿Cuál es el nombre del tema predeterminado que se instala con Windows XP?;Luna;Neptuno;Whistler;Felicidad
Medio;Entretenimiento: Videojuegos;"¿Cuál es la frase famosa que dice Vaas en ""Far Cry 3""?";¿Alguna vez te he dicho la definición de locura?;¿He fallado en entretenerte?;¡Eres mi zorra!;Quizá sea tu mejor opción... sería andar con cautela.
Medio;Entretenimiento: Música;"La canción ""Feel Good Inc."" de la banda británica Gorillaz incluye a qué grupo de hip hop?";De La Soul;Enemigo Público;OutKast;Colina Cypress
Medio;Entretenimiento: Videojuegos;¿Qué compañía de videojuegos desarrolló el juego Rage 2 de 2019?;Estudios Avalanche;Bethesda Game Studios;Infinity Ward;Software de la caja de cambios
Medio;Mitología;El hipogrifo, que no debe confundirse con el grifo, es una criatura mágica con la mitad delantera de un águila, ¿y la mitad trasera de qué?;Un caballo;Un dragón;Un tigre;Un león
Medio;Entretenimiento: Dibujos animados y animaciones;"¿Qué cantante puso voz a la Mother Brain de Metroid en la serie animada ""Captain N: The Game Master""?";Levi Stubbs;Freddie Mercury;Janet Jackson;Joan Jett
Medio;Ciencia: Matemáticas;"¿Cuáles son los primeros 6 dígitos del número ""Pi""?";3,14159;314.169;312.423;325.812
Medio;Entretenimiento: Musicales y teatros;¿En qué obra shakesperiana encontrarás el suicidio de Ofelia?;Hamlet;Macbeth;Otelo;Rey Lear
Medio;Entretenimiento: Música;La gira 'In the Flesh' se utilizó para promocionar qué álbum de Pink Floyd?;Animales;El Muro;Ojalá estuvieras aquí;El corte final
Medio;Entretenimiento: Videojuegos;¿Cuál de estos NO es un personaje del videojuego Overwatch?;Garen;Reaper;Hana Song;Trazador
Medio;Ciencia y Naturaleza;Tetsuya Fujita fue un científico que desarrolló la escala para qué desastre natural?;Tornados;Huracanes;Terremotos;Volcanes
Medio;Conocimientos generales;¿Qué prenda suele llevar un escocés en una boda?;Kilt;Falda;Vestimenta;Rhobes
Medio;Geografía;En la encuesta del Índice Global de Paz de 2016, de 163 países, ¿cuál fue la clasificación de Estados Unidos de América?;103;10;59;79
Medio;Geografía;¿En qué país europeo se encuentra la sede de la Organización Mundial de la Salud?;Suiza;Reino Unido;Francia;Bélgica
Medio;Geografía;¿En qué condado inglés está Stonehenge?;Wiltshire;Somerset;Cumbria;Herefordshire
Medio;Historia;La Tsar Bomba, la bomba nuclear más potente jamás probada, tenía un rendimiento de 50 megatones pero, en teoría, un rendimiento máximo de ¿cuánto?;100 megatones;200 megatones;75 megatones;150 megatones
Medio;Historia;¿Quién fue el líder del Partido Comunista de Yugoslavia?;Josip Broz Tito;Karadjordje Petrovic;Milos Obilic;Aleskandar Petrovic
Medio;Ciencia y Naturaleza;¿Qué psicólogo suizo es sinónimo de los conceptos de personalidad introvertida y extrovertida?;Carl Jung;Jean Piaget;Alice Miller;Hermann Rorschach
Medio;Entretenimiento: Cómics;En Marvel Comics, ¿Tauro es el fundador y líder de qué organización criminal?;Zodiaco;Escorpio;Tiger Mafia;La Unión
Medio;Ciencia: Informática;Las impresoras de inyección láser y de inyección de tinta son ejemplos de qué tipo de impresora es esta.;Impresora no de impacto;Impresora de impacto;Impresora Daisywheel;Impresora de matriz de puntos
Medio;Entretenimiento: Cine;"En la película ""John Wick"", ¿por qué John Wick sale de su jubilación?";Su cachorro es asesinado y le roban el coche;Le dieron un puñetazo en la cara;Le han atracado;Necesitaba dinero
Medio;Entretenimiento: Videojuegos;"En ""Super Mario World 2: La Isla de Yoshi"", ¿cuál de estos colores NO está representado por un Yoshi?";Blanco;Morado;Brown;Rojo
Medio;Mitología;"El dios nórdico Odín tiene dos cuervos mascotas llamados ""Huginn"" y ""Muninn"".  ¿Qué significan sus nombres?";Pensamiento y memoria;Poder y Paz;Guerra y aprendizaje;Dormir y despertar
Medio;Entretenimiento: Videojuegos;"¿Cuál de estas armas NO está disponible para el equipo terrorista en el juego ""Counter-Strike: Global Offensive""?";SCAR-20;SG 550;CZ-75;XM1014
Medio;Historia;Tras su derrota en la Batalla de Waterloo, ¿Napoleón Bonaparte fue exiliado a qué isla?;Santa Elena;Elba;Córcega;Canario
Medio;Entretenimiento: Videojuegos;"¿Qué compañía hizo el RPG japonés ""Dragon Quest""?";Square Enix;Capcom;Konami;Ventisca
Medio;Entretenimiento: Videojuegos;"En ""Call Of Duty: Zombies"", completar el huevo de pascua principal de qué mapa te recompensará con el logro ""Pequeña Niña Perdida""?";Orígenes;Revelaciones;Luna;Tranzit
Medio;Geografía;¿Cuál es la mayor de estas 4 islas?;Borneo;Gran Bretaña;Cuba;Madagascar
Medio;Entretenimiento: Videojuegos;En Splatoon, ¿cuál es la edad en la que los inklings pueden cambiar libremente entre formas de calamar y humanoides?;14;13;16;10
Medio;Entretenimiento: Música;¿Quién caminaba como un egipcio en 1981?;Las Pulseras;R.E.M.;El Azul Océano;Los Connell
Medio;Entretenimiento: Música;¿Cuál es la firma de tiempo más común en canciones de rock?;46116;01-feb;08-dic;02-abr
Medio;Entretenimiento: Música;¿Cuál de estos es el nombre de una banda estadounidense de rock psicodélico formada en 2002 por Benjamin Goldwasser y Andrew VanWyngarden?;MGMT;MSTRKRFT;STRFKR;SBTRKT
Medio;Deportes;¿Con qué equipo debutó Michael Schumacher en la Fórmula 1 en el Gran Premio de Bélgica de 1991?;Jordan;Benetton;Ferrari;Mercedes
Medio;Entretenimiento: Libros;¿Cuál es el nombre del autor de la serie de libros 'Percy Jackson'?;Rick Riordan;J.K. Rowling;Sandra Bullock;Roald Dahl
Medio;Entretenimiento: Videojuegos;¿Cuántos años tiene Chloe Price en Life is Strange: Before the Storm?;16;24;19;15
Medio;Entretenimiento: Juegos de mesa;Quién fue campeón mundial de ajedrez entre 1894 y 1921;Emanuel Lasker;José Raúl Capablanca;Wilhelm Steinitz;Bobby Fischer
Medio;Geografía;¿Cuántos ríos hay en Arabia Saudí?;0;1;2;3
Medio;Entretenimiento: Anime y Manga japonés;"En la serie de anime ""Full Metal Alchemist"", ¿cuál considera los alquimistas el mayor tabú?";Transmutación humana;Transmutación de plomo en oro;Uso de la alquimia para el crimen;Actuando sin permiso
Medio;Mitología;¿Cuál de las siguientes no es una de las Parcas griegas?;Narciso;Cloto;Atropos;Lachesis
Medio;Entretenimiento: Videojuegos;"¿Cuál de los siguientes colores brillan los ojos de Zombie en el mapa ""Nuketown"" en el modo Zombies de ""Call of Duty: Black Ops II""?";Amarillo y azul;Amarillo y rojo;Rojo y Azul;Azul y Blanco
Medio;Entretenimiento: Música;"¿Qué animal aparece en la portada del álbum del grupo inglés de música electrónica The Prodigy, ""The Fat of the Land""?";Cangrejo;Fox;Elefante;Tiger
Medio;Conocimientos generales;"¿Qué nombre representa la letra ""M"" en el alfabeto fonético de la OTAN?";Mike;Matthew;Mark;Max
