Dificultad;Categoría;Pregunta;Respuesta Correcta;Incorrecta 1;Incorrecta 2;Incorrecta 3
Fácil;Conocimientos generales;¿Cómo se llama el Año Nuevo judío?;Rosh Hashaná;Elul;Año Nuevo;Succoss
Fácil;Entretenimiento: Cómics;En los cómics de DC, ¿cuál es el verdadero nombre de Owlman?;Thomas Wayne Jr.;Thomas Wayne;Bruce Wayne;Joseph Chill
Fácil;Vehículos;¿Cuál de los siguientes fabricantes de coches tuvo una guerra nombrada en su honor?;Toyota;Honda;Ford;Volkswagen
Fácil;Entretenimiento: Música;Sting, el vocalista principal de The Police, ¿toca principalmente qué instrumento?;Bajo eléctrico;Batería;Guitarra;Teclados
Fácil;Conocimientos generales;¿A qué le teme la cinofobia?;Perros;Aves;Vuelo;Gérmenes
Fácil;Geografía;¿Los Alpes son una cordillera en qué continente?;Europa;Norteamérica;Asia;África
Fácil;Ciencia: Matemáticas;¿A qué dos hombres se les atribuye haber descubierto de forma independiente el cálculo diferencial?;Newton y Leibnitz;Platón y Aristóteles;Asiimov y Rutherford;Dvorak y Smith
Fácil;Entretenimiento: Videojuegos;"""El saco de patatas"" fue una colección de juegos indie lanzados en Steam en 2011 como promoción de ¿qué juego?";Portal 2;Left 4 Dead 2;Half-Life 3;Dota 2
Fácil;Vehículos;¿Cuál de estas marcas de automóviles se originó en Suecia?;Volvo;Mercedes;Acura;Lincoln
Fácil;Animales;¿Cuántos dientes tiene un conejo adulto?;28;30;26;24
Fácil;Geografía;¿Qué nación reclama la propiedad de la Antártida?;Nadie, pero hay reclamaciones.;Estados Unidos de América;Naciones Unidas;Australia
Fácil;Entretenimiento: Anime y Manga japonés;"¿En qué año se emitió ""Attack on Titan"" por primera vez?";2013;2014;2012;2015
Fácil;Entretenimiento: Anime y Manga japonés;"En la serie ""La melancolía de Haruhi Suzumiya"", la líder del club SOS Brigade es tratada sin saberlo como una (n) __ por sus compañeros.";Dios;Alien;Viajero en el tiempo;Esper
Fácil;Entretenimiento: Videojuegos;"¿Cuál es la ronda de jefe que aparece en el mapa ""Five"" de ""Call Of Duty: Zombies""?";El ladrón del Pentágono;Sabuesos infernales;Saltos de tijera;Zombi de Napalm
Fácil;Conocimientos generales;¿Cuál es la moneda de India y Pakistán, así como de algunos otros países asiáticos?;Rupia;Riyal;Peso;Dinar
Fácil;Ciencia y Naturaleza;¿Qué porcentaje de la superficie terrestre es agua?;0,7;30%;50%;90%
Fácil;Entretenimiento: Televisión;¿En qué país está ambientado Cory in the House?;Los Estados Unidos de América;Canadá;Venezuela;Inglaterra
Fácil;Entretenimiento: Videojuegos;En Undertale, ¿MEGALOVANIA es un tema para qué personaje?;Sans;Flowey;Papiro;Undyne
Fácil;Entretenimiento: Televisión;En Juego de Tronos, ¿qué continente se encuentra al otro lado del Mar Angosto desde Poniente?;Essos;Easteros;Westereast;Esuntos
Fácil;Entretenimiento: Dibujos animados y animaciones;"En ""Avatar: El Último Maestro Aire"", qué elemento empieza a aprender Aang después de ser descongelado?";Agua;Aire;Tierra;Incendio
Fácil;Historia;¿Cuál fue el primer deporte que se jugó en la luna?;Golf;Fútbol americano;Tenis;Fútbol
Fácil;Geografía;¿Cuál es la capital de Corea del Sur?;Seúl;Pyongyang;Taegu;Kitakyushu
Fácil;Entretenimiento: Televisión;"¿Qué compañía tiene los derechos exclusivos para emitir episodios de ""The Grand Tour""?";Amazon;Netflix;BBC;CCTV
Fácil;Entretenimiento: Dibujos animados y animaciones;"¿Cuál de estos personajes vive en una piña bajo el mar en el dibujo animado ""Bob Esponja?";Bob Esponja Pantalones Cuadrados;Patrick Star;Tentáculos Calamardo;Señor Cangrejo
Fácil;Entretenimiento: Videojuegos;"En ""PUBATTLEGROUNDS"", ¿qué tipo de munición usa el M24?";7,62 mm;5,56 mm;9mm;.300 Magnum
Fácil;Entretenimiento: Videojuegos;"¿Quién creó la serie ""Metal Gear""?";Hideo Kojima;Hiroshi Yamauchi;Shigeru Miyamoto;Gunpei Yokoi
Fácil;Entretenimiento: Juegos de mesa;¿Cuántos dados se usan en el juego de Yahtzee?;Cinco;Cuatro;Seis;Ocho
Fácil;Entretenimiento: Dibujos animados y animaciones;"En la serie ""Steven Universe"", ¿quiénes son los dos principales empleados de The Big Donut?";Sadie y Lars;Steven y James;Erik y Julie;Bob y May
Fácil;Conocimientos generales;¿Qué nueces se utilizan en la producción de mazapán?;Almendras;Cacahuetes;Nueces;Pistachos
Fácil;Entretenimiento: Televisión;¿Qué programa de televisión presentaba a mujeres mayores llamadas Blanche, Rose, Dorothy y Sophia?;Las Chicas de Oro;¡Salud;Los años maravillosos;Lazos familiares
Fácil;Ciencia: Informática;Si programaras software en este lenguaje, solo podrías escribir ceros y 1.;Binario;JavaScript;C++;Python
Fácil;Arte;¿Quién pintó el fresco bíblico La creación de Adán?;Miguel Ángel;Leonardo da Vinci;Caravaggio;Rembrandt
Fácil;Deportes;"¿A quién se le suele llamar ""el Maestro"" en el circuito de tenis masculino?";Roger Federer;Bill Tilden;Boris Becker;Pete Sampras
Fácil;Geografía;¿Cuál es el país más pequeño del mundo?;Ciudad del Vaticano;Maldivas;Mónaco;Malta
Fácil;Entretenimiento: Videojuegos;"¿Cuál de estos niveles NO aparece en las versiones de consola/PC del juego ""Sonic Generations""?";Colina Champiñón;Fuga de la ciudad;Planeta Wisp;Santuario Celestial
Fácil;Animales;¿Cuál es el animal nacional de la India?;Tiger;León;Caballo;Camello
Fácil;Entretenimiento: Cómics;"Este superhéroe de Marvel suele ser llamado ""El hombre sin miedo"".";Daredevil;Thor;Wolverine;Hulk
Fácil;Entretenimiento: Videojuegos;"En el juego de lucha ""Skullgirls"", ¿qué personaje utiliza una silla plegable llamada ""Hurting"" como arma?";Beowulf;Big Band;Squigly;Cerebella
Fácil;Entretenimiento: Videojuegos;¿Qué juegos de Grand Theft Auto (GTA) tienen la misma configuración?;GTA V y GTA San Andreas;GTA V y GTA Vice City;GTA IV y GTA San Andreas;GTA IV y GTA Vice City
Fácil;Deportes;¿Qué equipo ganó la Copa Mundial de la FIFA 2014 en Brasil?;Alemania;Argentina;Brasil;Países Bajos
Fácil;Historia;¿El RMS Titanic se hundió durante su viaje inaugural desde Southampton, Inglaterra, hacia qué ciudad estadounidense?;Nueva York;Boston;Filadelfia;Washington
Fácil;Entretenimiento: Televisión;En DuckTales, ¿cómo se llama la ciudad donde viven todos los personajes principales?;Pato;Patito;Espiral;Wingford
Fácil;Ciencia: Matemáticas;En números romanos, ¿a qué equivale XL?;40;60;15;90
Fácil;Conocimientos generales;¿El Corán es el libro sagrado de qué religión abrahámica?;Islam;Cristianismo;Judaísmo;Rastafarianismo
Fácil;Ciencia y Naturaleza;¿El hielo seco es la forma sólida de qué sustancia?;Dióxido de carbono;Nitrógeno;Amoníaco;Oxígeno
Fácil;Entretenimiento: Videojuegos;¿Qué personaje fue introducido en la franquicia Super Smash Bros en Super Smash Bros Melee?;Sheik;Samus;Lucas;Mega Man
Fácil;Entretenimiento: Videojuegos;¿En qué motor de videojuego funciona el videojuego Quake 2?;iD Tech 2;iD Tech 3;iD Tech 1;Unreal Engine
Fácil;Animales;¿De qué color es la hembra de mirlo?;Brown;Negro;Blanco;Amarillo
Fácil;Entretenimiento: Cine;"¿Qué película protagonizada por Bruce Willis contiene la frase ""Veo muertos""?";El sexto sentido;El Quinto Elemento;Jung de Matar;Armagedón
Fácil;Ciencia y Naturaleza;El 71% de la superficie terrestre está compuesta por;Agua;Desiertos;Continentes;Bosques
Fácil;Ciencia y Naturaleza;¿Cuántas cámaras tiene el corazón humano?;4;2;6;3
Fácil;Geografía;¿Cuál es la capital del estado estadounidense de Nueva York?;Albany;Buffalo;Nueva York;Rochester
Fácil;Geografía;¿Qué zona de Europa del Este es famosa por su asociación con los vampiros?;Transilvania;Silesia;Macedonia;Eslovaquia
Fácil;Entretenimiento: Anime y Manga japonés;"¿A quién se le dio el título de ""Full Metal"" en la serie de anime ""Full Metal Alchemist""?";Edward Elric;Alphonse Elric;Van Hohenheim;Izumi Curtis
Fácil;Entretenimiento: Libros;"Esta obra se considera generalmente la más adaptable de las obras de Shakespeare y sigue a dos ""amantes desafortunados"".";Romeo y Julieta;Hamlet;La Tempestad;Rey Lear
Fácil;Ciencia y Naturaleza;¿Cuál es la principal sustancia adictiva que se encuentra en el tabaco?;Nicotina;Catinona;Efedrina;Glaucina
Fácil;Ciencia y Naturaleza;¿Cuántas leyes de la termodinámica hay?;Cuatro;Tres;Dos;Cinco
Fácil;Entretenimiento: Videojuegos;¿Quién es el protagonista principal de Dead Space?;Isaac Clarke;Comandante Shepard;Gordon Freeman;Master Chief
Fácil;Deportes;¿Quién ganó la UEFA Champions League en 2016?;Real Madrid C.F.;FC Bayern Múnich;Atlético de Madrid;Manchester City F.C.
Fácil;Entretenimiento: Anime y Manga japonés;"En ""One Piece"", ¿de qué color es la nariz de Tony Tony Chopper?";Azul;Negro;Grey;Rojo
Fácil;Historia;¿Cuántos años tenía Adolf Hitler cuando murió?;56;43;65;47
Fácil;Conocimientos generales;¿Qué tipo de animal era Harambe, que fue disparado después de que un niño cayera en su recinto en el zoológico de Cincinnati?;Gorila;Tiger;Panda;Crocodile
Fácil;Deportes;¿Qué piloto ha sido campeón mundial de Fórmula 1 en un récord de 7 veces?;Michael Schumacher;Ayrton Senna;Fernando Alonso;Jim Clark
Fácil;Conocimientos generales;Terry Gilliam era un animador que trabajó con qué grupo de comedia británico?;Monty Python;Los Goodies;La Liga de los Caballeros;Los Penny Dreadfuls
Fácil;Geografía;¿Con qué país no limita Austria?;Francia;Eslovenia;Suiza;Eslovaquia
Fácil;Ciencia y Naturaleza;¿De quién da nombre al elemento químico Curium?;Marie & Pierre Curie;El Rover Curiosity;Jorge el curioso;Stephen Curry
Fácil;Ciencia: Informática;¿Qué empresa ha dedulado el sistema operativo Windows?;Microsoft;Manzana;Nokia;IBM
Fácil;Política;¿El expresidente de Estados Unidos Bill Clinton tocó qué instrumento de forma famosa?;Saxofón;Trompa barítono;Piano;Violín
Fácil;Ciencia: Informática;¿Cuánto mide una dirección IPv6?;128 bits;32 bits;64 bits;128 bytes
Fácil;Entretenimiento: Cine;¿Cuál de estas películas NO se estrenó en 1996?;Gladiador;Día de la Independencia;La Roca;Misión: Imposible
Fácil;Entretenimiento: Juegos de mesa;¿Cuántos espacios hay en un tablero estándar de Monopoly?;40;28;55;36
Fácil;Entretenimiento: Videojuegos;"¿En qué año se reveló el juego ""Overwatch""?";2014;2015;2011;2008
Fácil;Deportes;¿Cuál de estos equipos de la NHL jugó originalmente en Atlanta?;Calgary Flames;St. Louis Blues;Minnesota Wild;Vancouver Canucks
Fácil;Geografía;¿Cómo se llama el océano en el que se encuentra Hawái?;Pacífico;Atlántico;Indio;Ártico
Fácil;Entretenimiento: Televisión;"En ""Rick And Morty"", ¿quién disparó al ""Mr. Poopybutthole"" en el episodio ""Total Rickall""?";Beth;Rick;Jerry;Morty
Fácil;Geografía;¿En qué continente se encuentra la cordillera de los Andes?;Sudamérica;Europa;Asia;África
Fácil;Entretenimiento: Cine;Las tiendas 7-Eleven se convirtieron temporalmente en Kwik E-marts para promocionar el estreno de qué película?;La película de Los Simpson;Spider-Man 3;Shrek III;Ratatouille
Fácil;Ciencia y Naturaleza;¿Cuál es la unidad SI estándar para el tiempo?;Segundo;Minuto;Hora;Día
Fácil;Entretenimiento: Videojuegos;¿Quién hizo el mod de Garry?;Garry Newman;Randy Newman;Facepunch Studios;Gabe Newell
Fácil;Entretenimiento: Videojuegos;¿La pistola de salida del equipo Terrorista en una partida competitiva de Counter Strike: Global Offensive es qué?;Glock-18;Tec-9;Águila del Desierto;Berretas Duales
Fácil;Ciencia: Gadgets;"¿El término ""batería"" para describir un dispositivo de almacenamiento eléctrico fue acuñado por?";Benjamin Franklin;Nikola Tesla;Luigi Galvani;Alessandro Volta
Fácil;Geografía;¿Cuál es la capital del estado estadounidense de Arizona?;Phoenix;Montgomery;Tallahassee;Raleigh
Fácil;Conocimientos generales;¿Cuántos cinco dólares valen?;100;50;25;69
Fácil;Ciencia: Informática;¿Qué tipo de lenguaje es HTML?;Lenguaje de marcado;Macro Language;Lenguaje de programación;Lenguaje de scripting
Fácil;Política;"¿De quién fue el lema de la campaña presidencial de 2016 ""Make America Great Again""?";Donald Trump;Ted Cruz;Marco Rubio;Bernie Sanders
Fácil;Entretenimiento: Cine;"¿Quién queda congelado al final de la película ""Goldeneye""?";Boris Grishenko;James Bond;Natalya Simonova;Alec Travelyan
Fácil;Entretenimiento: Música;Según el rapero estadounidense Nelly, ¿qué deberías hacer cuando hace calor aquí?;Quítate toda la ropa;Date una ducha fresca;Bebe un poco de agua;Ve a nadar desnudo
Fácil;Entretenimiento: Videojuegos;¿Qué Ultimate tiene Makoto Naegi, protagonista de Danganronpa: Trigger Happy Havoc?;Estudiante con suerte definitiva;Estudiante desafortunado definitivo;Detective Definitivo;Corredor Definitivo
Fácil;Entretenimiento: Libros;¿Cuál de los siguientes es el libro más vendido del mundo?;El Señor de los Anillos;El Pequeño Príncipe;Harry Potter y la Piedra Filosofal;El Código Da Vinci
Fácil;Entretenimiento: Videojuegos;¿Cuál es el título que le dan los demonios al protagonista en DOOM (2016)?;Doom Slayer;Doom Guy;Doom Marine;Doom Reaper
Fácil;Historia;¿En qué año tuvo lugar el desplome de Wall Street?;1929;1932;1930;1925
Fácil;Política;¿Quién fue el 45º presidente de los Estados Unidos?;Donald Trump;Barack Obama;Bill Clinton;George Bush
Fácil;Entretenimiento: Cine;¿Cuál fue el primer monstruo que apareció junto a Godzilla?;Anguirus;King Kong;Mothra;King Ghidora
Fácil;Entretenimiento: Anime y Manga japonés;"En la película de animación de 2012 ""Niños lobo"", ¿cuáles son los nombres de los niños lobo?";Ame & Yuki;Hana y Yuki;Ame & Hana;Chuck y Anna
Fácil;Historia;¿Quién fue el general confederado en la Guerra Civil estadounidense?;Robert E. Lee;George A. Custer;Ulysses S. Grant;George B. McClellan
Fácil;Entretenimiento: Videojuegos;En Undertale, ¿cuál es el premio por responder correctamente?;Más preguntas;Coche nuevo;Misericordia;Dinero
Fácil;Entretenimiento: Videojuegos;"¿Qué Pokémon puede aprender el movimiento ""Poder Secreto"" subiendo de nivel?";Audino;Tipo:Nulo;Arceus;Silvally
Fácil;Deportes;¿Quién ganó la UEFA Champions League en 2017?;Real Madrid C.F.;Atlético de Madrid;AS Monaco FC;Juventus F.C.
Fácil;Entretenimiento: Videojuegos;¿Quién es el actor de voz de Thrall en la saga de juegos Warcraft?;Chris Metzen;Ben Affleck;Jason Derulo;Jim Carrey
Fácil;Entretenimiento: Cine;¿Qué película estrenada en 2016 presenta a Superman y Batman peleando?;Batman v Superman: El amanecer de la justicia;Batman v Superman: Superapocalipsis;Batman v Superman: Black of Knight;Batman v Superman: Knightfall
Fácil;Conocimientos generales;¿Cómo llaman los marineros al lado izquierdo de un barco?;Puerto;Estribor;Arco;Popa
Fácil;Entretenimiento: Videojuegos;"¿En qué año se estrenó ""Metal Gear Solid"" en Norteamérica?";1998;1987;2001;2004
Fácil;Entretenimiento: Cómics;¿Cuál es el nombre completo de pila de la niñera en Calvin y Hobbes?;Rosalyn;Rose;Ruby;Rachel
Fácil;Conocimientos generales;¿Qué caramelo NO está hecho por Marte?;Almond Joy;M&M's;Twix;Risitas
Fácil;Entretenimiento: Libros;¿Cómo se llama el protagonista de la novela El guardián entre el centeno de J.D. Salinger?;Holden Caulfield;Fletcher Christian;Jay Gatsby;Randall Flagg
Fácil;Entretenimiento: Dibujos animados y animaciones;"¿Quién creó la serie de Cartoon Network ""Hora de Aventuras""?";Distrito de Pendleton;J. G. Quintel;Ben Bocquelet;Rebecca Sugar
Fácil;Geografía;Si el fútbol se llama fútbol en Inglaterra, ¿cómo se llama el fútbol americano en Inglaterra?;Fútbol americano;Bola de peinado;Balonmano;Touchdown
Fácil;Conocimientos generales;¿Qué elemento máquina se encuentra en el centro de los fidget spinners?;Rodamientos;Ejes;Engranajes;Cinturones
Fácil;Entretenimiento: Televisión;"¿Cómo se llamaba el policía en el dibujo animado ""Top Cat""?";Dibble;Barbrady;Mahoney;Murphy
Fácil;Geografía;¿Cuál de los siguientes idiomas NO utiliza el alfabeto latino?;Georgiano;Turco;Suajili;Vietnamita
Fácil;Entretenimiento: Música;¿Quién tuvo un éxito en 1983 con la canción 'Africa'?;Toto;Extranjero;Steely Dan;Viaje
Fácil;Entretenimiento: Videojuegos;¿Cuál es la ciudad de origen del Team Fortress 2 Scout?;Boston;Sídney;Detroit;Nueva York
Fácil;Entretenimiento: Videojuegos;¿Cuál de estos personajes es la mascota de la empresa de videojuegos SEGA?;Sonic el erizo;Dinamita Headdy;Alex Kidd;Opa-Opa
Fácil;Ciencia y Naturaleza;¿Qué animal participa en el experimento mental más famoso de Schrödinger?;Gato;Perro;Bat;Mariposa
Fácil;Entretenimiento: Música;"¿La canción ""Give It Away"" de Red Hot Chili Pepper es de qué álbum?";Magia sexual del azúcar en sangre;Un minuto caliente;Por cierto;Estadio Arcadium
Fácil;Entretenimiento: Juegos de mesa;¿Cuándo se lanzó al público el juego de mesa Twister?;24198;Septiembre de 1965;Enero de 1969;Febrero de 1966
Fácil;Entretenimiento: Cine;"¿Cuándo transcurre cronológicamente ""Rogue One: Una historia de Star Wars""?";Entre el episodio 3 y el 4;Después del episodio 6;Antes del Episodio 1;Entre el episodio 4 y el 5
Fácil;Entretenimiento: Videojuegos;¿Cuál de estos grupos encubiertos emplea a Sam Fisher para trabajar como célula escindida?;Tercer escalón;Voron;Flecha Negra;Los Ingenieros
Fácil;Entretenimiento: Videojuegos;"¿Qué letra griega representa el logo de ""Half-Life""?";Lambda;Omega;Alfa;Sigma
Fácil;Entretenimiento: Videojuegos;"En el videojuego de 2002 ""Kingdom Hearts"", ¿cuántas Llaves Espada se pueden usar?";18;13;16;15
Fácil;Entretenimiento: Cine;"¿Cuál de estos actores NO aparece en la película de 1998 ""Salvando al soldado Ryan""?";Ralph Fiennes;Tom Hanks;Vin Diesel;Matt Damon
