numero;No.;Name;Nickname;Equipo;posicion;Rol;Posicion2;Character Role;Age Group;Enlace1;imagen;emlace2;nombre completo;Columna6;Columna1;Columna2;Columna8;Columna9;Columna10;Columna11;Columna12;Columna13
1043;Denton;Inazuma Eleven;Male;Fire;MF;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz87Px8jP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/e/6/e60g47b9zse.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Oz8fIz92igg%3D%3D;Chops Denton;Tiene más confianza en disparar con la barbilla que con los pies.;;;?;×;×;×;×;
1044;Yeller;Inazuma Eleven;Male;Forest;GK;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz87Px8fP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/w/q/wqlej2cf-ts.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Oz8fHz92igg%3D%3D;Bobby Yellow;Puede parecer cobarde, pero en realidad es un cerebro frío y calculador.;;;?;×;×;×;×;
1045;Breaker;Inazuma Eleven;Male;Mountain;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz87Px8bP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/b/4/b46_kjkltge.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Oz8fGz92igg%3D%3D;Ace Breaker;Un atleta increíble que hace levantamientos en tándem y nunca se cae.;;;?;×;×;×;×;
1046;Verence;Inazuma Eleven;Male;Fire;FW;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz87Pxs_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/v/q/vqhy-itsymk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Oz8bPz92igg%3D%3D;Percy Verence;El lema de este tipo fiable y amable es no rendirse nunca.;;;?;×;×;×;×;
1047;George;Inazuma Eleven;Male;Wind;GK;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_MysnP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/0/s/0s9og4sf-gu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_PzMrJz92igg%3D%3D;Rex George;Convencido de que su habilidad deportiva es insuperable, pero no lo demuestra.;;;?;×;×;×;×;
1048;Altair;Inazuma Eleven;Male;Wind;FW;Player;Middle School;Grade 9;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Kz83P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/e/m/emoe3kelp2e.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Pys_Nz92igg%3D%3D;Dave Altair;Tiene un caso desagradable de amor no correspondido por una chica con la que solo ha hablado una vez.;;;?;×;×;×;×;
1049;Bottle;Inazuma Eleven;Male;Wind;FW;Player;Middle School;Grade 9;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Kx8fP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/v/q/vqntpxrpskm.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_PysfHz92igg%3D%3D;Gene Bottle;Difícilmente en forma, pero con mucha suerte. ¿Quizá su buena suerte se le contagie?;;;?;×;×;×;×;
1050;Shadow;Inazuma Eleven;Male;Forest;FW;Player;Middle School;Grade 8;Raimon;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz87PxsfP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/z/b/zbz2hc8iq1m.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Oz8bHz92igg%3D%3D;Shadow Cimmerian;Un soldado nacido de la oscuridad. Su poder es abrumador.;;;?;?;?;?;×;
1051;Peabody;Inazuma Eleven;Male;Wind;GK;Player;Middle School;Grade 7;Raimon;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz87PxszP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/p/_/p_chtvykhsu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Oz8bMz92igg%3D%3D;Paul Peabody;Su pequeño cuerpo oculta un poder misterioso. Tan mono como una mascota.;;;?;×;?;?;×;
1052;Nino;Inazuma Eleven;Male;Wind;MF;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_JysvP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/g/k/gkf_e1sirxc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_PycrLz92igg%3D%3D;Ton Nino;Anima al equipo con canciones y bailes. De corazón blando y pronto a llorar.;;;?;×;×;×;×;
1056;Saggy;Inazuma Eleven;Male;Forest;FW;Player;Middle School;Grade 9;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz87PxsnP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/c/z/czxp9uz6a5m.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Oz8bJz92igg%3D%3D;Sagaminator;Un hombre de acero con pies grandes, gafas de sol, que odia perder.;;;?;×;?;?;×;
1057;Galileo;Inazuma Eleven 2: Firestorm / Blizzard;Male;Forest;GK;Player;Middle School;Grade 9;Gemini Storm;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Oz87P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/4/n/4nterayuxru.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs_Oz92igg%3D%3D;Galileo;Este resistente guardián presume de que incluso podría detener un meteorito.;;;?;×;×;?;×;
1058;Coral;Inazuma Eleven 2: Firestorm / Blizzard;Male;Wind;DF;Player;Middle School;Grade 7;Gemini Storm;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Oz83P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/y/i/yioxcdtmilk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs_Nz92igg%3D%3D;Coral;Es imposible adivinar lo que está pensando o predecir su siguiente movimiento.;;;?;×;×;×;×;
1059;Gigs;Inazuma Eleven 2: Firestorm / Blizzard;Male;Fire;DF;Player;Middle School;Grade 7;Gemini Storm;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Oz8zP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/p/k/pk_qvilcp4m.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs_Mz92igg%3D%3D;Gigs;Siempre enfadado por algo, usa su rabia contenida para impulsarse.;;;?;×;×;×;×;
106;Thommo;Inazuma Eleven;Male;Forest;MF;Manager;Adult;-;Brainwashing;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7Ox8_Oz8jP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/v/w/vwbkdwhyzbs.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsfPzs_Iz92igg%3D%3D;Newton Thomas;Le llaman el Ciborg del Fútbol, cada jugada, cada movimiento precisa como una máquina.;;;×;×;×;×;×;×
1060;Ganymede;Inazuma Eleven 2: Firestorm / Blizzard;Male;Mountain;DF;Player;Middle School;Grade 8;Gemini Storm;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Oz8vP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/r/r/rr4mb7zwk-m.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs_Lz92igg%3D%3D;Ganymede;Afirma que en su juventud fue devastadoramente guapo, pero nadie le cree.;;;?;×;×;×;×;
1061;Charon;Inazuma Eleven 2: Firestorm / Blizzard;Male;Fire;DF;Player;Middle School;Grade 8;Gemini Storm;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Oz8rP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/a/d/adjtse_knnk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs_Kz92igg%3D%3D;Charon;Su mirada infernal desmoraliza a cualquiera que le mire a los ojos.;;;?;×;×;×;×;
1062;Pandora;Inazuma Eleven 2: Firestorm / Blizzard;Female;Wind;MF;Player;Middle School;Grade 8;Gemini Storm;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Oz8nP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/6/s/6sqy_zkcstu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs_Jz92igg%3D%3D;Pandora;Existe un extraño rumor de que trae calamidad a sus oponentes.;;;?;×;×;×;×;
1063;Grengo;Inazuma Eleven 2: Firestorm / Blizzard;Male;Mountain;MF;Player;Middle School;Grade 7;Gemini Storm;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Oz8jP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/l/e/leb5sms4_e8.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs_Iz92igg%3D%3D;Grengo;Incluso sus amigos se sienten molestos por su épica distancia.;;;?;×;×;×;×;
1064;Io;Inazuma Eleven 2: Firestorm / Blizzard;Male;Fire;MF;Player;Middle School;Grade 7;Gemini Storm;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Oz8fP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/_/u/_ukhjrvayhu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs_Hz92igg%3D%3D;Io;¿Animales salvajes? ¿Serpientes venenosas? No hay problema. ¡Solo aparta esas mariquitas de él!;;;?;×;×;×;×;
1065;Rihm;Inazuma Eleven 2: Firestorm / Blizzard;Female;Forest;FW;Player;Middle School;Grade 8;Gemini Storm;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Oz8bP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/o/g/ogvaoujg1s8.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs_Gz92igg%3D%3D;Rihm;Una chica cruel que ataca cualquier debilidad que vea en sus oponentes.;;;?;×;×;?;×;
1066;Janus;Inazuma Eleven 2: Firestorm / Blizzard;Male;Forest;MF;Player;Middle School;Grade 8;Gemini Storm;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Ozs_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/g/u/guonuvapu-c.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs7Pz92igg%3D%3D;Janus;Un guerrero frío que cree que los perdedores no tienen derecho a vivir.;;;?;?;?;?;×;
1067;Diam;Inazuma Eleven 2: Firestorm / Blizzard;Male;Forest;FW;Player;Middle School;Grade 8;Gemini Storm;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Ozs7P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/r/g/rg_s5qmt5n0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs7Oz92igg%3D%3D;Diam;Espera encontrarse con un oponente que le sorprenda con sus habilidades.;;;?;×;×;×;×;
1068;Dvalin;Inazuma Eleven 2: Firestorm / Blizzard;Male;Fire;GK;Player;Middle School;Grade 9;Epsilon;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Ozc7P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/y/n/yn5cli7sjsc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs3Oz92igg%3D%3D;Dvalin;Se disgusta cuando las cosas no salen exactamente como planea.;;;?;?;?;?;×;
1069;Kenville;Inazuma Eleven 2: Firestorm / Blizzard;Male;Fire;DF;Player;Middle School;Grade 8;Epsilon;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Ozc3P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/4/i/4ia32voa8ys.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs3Nz92igg%3D%3D;Kenville;Se inclina ante los jugadores fuertes, pero acosa a los débiles.;;;?;×;×;×;×;
107;Idol;Inazuma Eleven;Male;Mountain;GK;Player;Middle School;Grade 8;Otaku;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Oz87P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/n/b/nbqrnz0o4lc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Pzs_Oz92igg%3D%3D;Sam Idol;Su afición es encontrar a las estrellas del futuro antes de que sean famosas.;;;?;×;×;×;×;×
1070;Mole;Inazuma Eleven 2: Firestorm / Blizzard;Female;Forest;DF;Player;Middle School;Grade 7;Epsilon;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83OzczP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/j/k/jkrwbqogrbe.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs3Mz92igg%3D%3D;Mole;Entrena usando un tanque de oxígeno para mejorar la fuerza de sus pulmones.;;;?;×;×;×;×;
1071;Kayson;Inazuma Eleven 2: Firestorm / Blizzard;Male;Wind;DF;Player;Middle School;Grade 8;Epsilon;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83OzcvP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/l/r/lrsk1z6muhe.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs3Lz92igg%3D%3D;Kayson;Este personaje obtuso elige no creer ni una palabra de lo que nadie le dice.;;;?;×;×;×;×;
1072;Tytan;Inazuma Eleven 2: Firestorm / Blizzard;Male;Mountain;DF;Player;Middle School;Grade 9;Epsilon;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83OzcrP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/6/d/6ddrymc250s.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs3Kz92igg%3D%3D;Tytan;Un hombre imparable que aplasta todo lo que se le cruza por el camino.;;;?;×;×;×;×;
1073;Fedora;Inazuma Eleven 2: Firestorm / Blizzard;Male;Fire;MF;Player;Middle School;Grade 8;Epsilon;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83OzcnP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/a/s/as-elrp-muc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs3Jz92igg%3D%3D;Fedora;Un chico duro que tiende a explotar dentro y fuera del campo.;;;?;×;×;×;×;
1074;Krypto;Inazuma Eleven 2: Firestorm / Blizzard;Female;Wind;MF;Player;Middle School;Grade 8;Epsilon;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83OzcjP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/r/e/rep_mupehn0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs3Iz92igg%3D%3D;Krypto;Siempre utiliza los puntos ciegos de los oponentes para atacar sin previo aviso.;;;?;×;×;×;×;
1075;Sworm;Inazuma Eleven 2: Firestorm / Blizzard;Male;Forest;MF;Player;Middle School;Grade 7;Epsilon;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83OzcfP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/f/u/fuwnxjmmgyc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs3Hz92igg%3D%3D;Sworm;Le gusta hablar con las plantas, pero no escucha nada de lo que dice su equipo.;;;?;×;×;×;×;
1076;Mercury;Inazuma Eleven 2: Firestorm / Blizzard;Female;Wind;FW;Player;Middle School;Grade 8;Epsilon;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83OzcbP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/u/g/ugbg6cqcrr0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nzs3Gz92igg%3D%3D;Mercury;A primera vista parece mona, pero todo eso cambia si no consigue lo que quiere.;;;?;×;×;?;×;
1077;Metron;Inazuma Eleven 2: Firestorm / Blizzard;Male;Wind;FW;Player;Middle School;Grade 8;Epsilon;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83OzM_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/a/u/aualgdjvkhu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NzszPz92igg%3D%3D;Metron;Supera a los oponentes molestándolos hasta que cometen errores.;;;?;×;×;×;×;
1078;Zell;Inazuma Eleven 2: Firestorm / Blizzard;Male;Wind;FW;Player;Middle School;Grade 8;Epsilon;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83OzM7P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/x/g/xgrqnifvn08.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NzszOz92igg%3D%3D;Zell;Tiene total confianza en su propia habilidad y culpa a quienes le rodean cuando las cosas van mal.;;;?;×;×;?;×;
108;Train;Inazuma Eleven;Male;Fire;DF;Player;Middle School;Grade 9;Otaku;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Oz83P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/t/u/tujeeebgnfs.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Pzs_Nz92igg%3D%3D;Marcus Train;Le gustan los trenes en miniatura y su sueño es tener una habitación llena algún día.;;;?;×;×;×;×;×
109;Novel;Inazuma Eleven;Male;Forest;MF;Player;Middle School;Grade 8;Otaku;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Oz8zP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/c/g/cg4_z7n8g2e.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Pzs_Mz92igg%3D%3D;Light Nobel;Le gustan las novelas cursis y participa en concursos de escritura cada mes.;;;?;×;×;×;×;×
1090;Grent;Inazuma Eleven 2: Firestorm / Blizzard;Male;Fire;GK;Player;Middle School;Grade 8;ProminenceChaos;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Px87P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/-/g/-gdcdkjkbiu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nz8fOz92igg%3D%3D;Grent;Siempre lleva una máscara para que nadie vea su expresión malvada.;;;?;?;?;?;×;
1092;Baller;Inazuma Eleven 2: Firestorm / Blizzard;Female;Forest;DF;Player;Middle School;Grade 8;ProminenceChaos;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Px83P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/e/p/epg3oxws0ck.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nz8fNz92igg%3D%3D;Baller;Le encantan los objetos y hará lo que sea para conseguir los que quiere.;;;?;?;?;?;×;
1094;Balcke;Inazuma Eleven 2: Firestorm / Blizzard;Male;Fire;DF;Player;Middle School;Grade 7;Prominence;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Ny8zP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/r/k/rkqk3_p0lsc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NzcvMz92igg%3D%3D;Balcke;Parece alegre, pero ¿de verdad sonríe detrás de las gafas de sol?;;;?;×;×;×;×;
1095;Seats;Inazuma Eleven 2: Firestorm / Blizzard;Male;Forest;DF;Player;Middle School;Grade 9;Prominence;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Ny8vP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/p/f/pfx4zm7yoqc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NzcvLz92igg%3D%3D;Seats;Se preocupa tanto por el futuro que se enferma a sí mismo.;;;?;×;×;×;×;
1096;Bomber;Inazuma Eleven 2: Firestorm / Blizzard;Male;Fire;MF;Player;Middle School;Grade 8;ProminenceChaos;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Px8rP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/c/u/cunrgoeaxek.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nz8fKz92igg%3D%3D;Bomber;Un jugador que irradia entusiasmo ardiente. Es excepcionalmente meticuloso con su diadema.;;;?;?;?;?;×;
1098;Heat;Inazuma Eleven 2: Firestorm / Blizzard;Male;Forest;MF;Player;Middle School;Grade 8;ProminenceChaos;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Px8nP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/8/b/8beeztxieku.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_Nz8fJz92igg%3D%3D;Heat;El amigo de la infancia de Torch. Antes era débil, pero el entrenamiento le endureció.;;;?;?;?;?;×;
11;Timmy;Inazuma Eleven;Male;Forest;MF;Player;Middle School;Grade 7;Raimon;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Pz8jP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/u/f/ufxz9wwq5hm.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Pz8_Iz92igg%3D%3D;Tim Saunders;Se mueve por el campo con destreza de kung fu, acertando cabezazos con su cráneo duro como una roca.;;;?;?;?;?;×;×
110;Hero;Inazuma Eleven;Male;Fire;MF;Player;Middle School;Grade 8;Otaku;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Oz8vP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/e/n/en_jdi1qlwe.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Pzs_Lz92igg%3D%3D;Walter Valiant;Anhela ser un superhéroe, pero solo juega como tal en juegos infantiles.;;;?;×;×;×;×;×
1100;Lean;Inazuma Eleven 2: Firestorm / Blizzard;Female;Fire;MF;Player;Middle School;Grade 8;Prominence;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Ny8jP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/j/q/jq0nk7oq7ks.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NzcvIz92igg%3D%3D;Lean;"""¡Nadie puede ser el más fuerte salvo yo!"" Su sueño es ser la mejor futbolista del universo.";;;?;?;?;?;×;
1101;Bountine;Inazuma Eleven 2: Firestorm / Blizzard;Female;Forest;MF;Player;Middle School;Grade 9;Prominence;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Ny8fP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/9/a/9alv72nyc1e.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NzcvHz92igg%3D%3D;Bountine;No te dejes engañar por su aspecto—es absolutamente despiadada.;;;?;?;?;?;×;
